epoch,accuracy,learning_rate,loss,top_3_accuracy,val_accuracy,val_loss,val_top_3_accuracy
0,0.6276471018791199,9.999999747378752e-05,0.975676953792572,0.9161268472671509,0.7443585991859436,0.5889711380004883,0.9819778800010681
1,0.7249687314033508,9.999999747378752e-05,0.6654455065727234,0.9737280607223511,0.7680599689483643,0.5177345871925354,0.9868999123573303
